Company,Geography, Excel ID 
Distridyn SA,EMEA,IQ5477840
Total UK Limited,EMEA,IQ5466904
WFL (UK) Limited,EMEA,IQ22637070
"Santoku Energy Co., Ltd.",APAC,IQ5531607
"Sagane, S.A.",EMEA,IQ5480323
"Yoshida Oil Co., Ltd.",APAC,IQ5521262
Dyneff SAS,EMEA,IQ5479508
Certas Energy UK Ltd.,EMEA,IQ26581415
BB Energy Trading Ltd.,EMEA,IQ47162149
"Nakagawa Bussan Co.,Ltd.",APAC,IQ5477795
"Toyo Energy Co., Ltd.",APAC,IQ5522090
SCA Pétrole et Dérivés SAS,EMEA,IQ109127789
"Kokura Kosan Energy Co., Ltd.",APAC,IQ46895376
"Idemitsu Energy Solutions Co., Ltd.",APAC,IQ5663628
Sogo Energy Corporation,APAC,IQ223988109
North European Oil Trade Oy,EMEA,IQ26084255
"Shin-Idemitsu Co.,Ltd.",APAC,IQ5475925
"ENEOS WING Co., Ltd.",APAC,IQ144178107
Kygnus Sekiyu K.K.,APAC,IQ6415567
Oy Teboil Ab,EMEA,IQ876173
Sse Hornsea Ltd,EMEA,IQ30469883
Cosmo Oil Sales Corporation,APAC,IQ5479691
Centrica LNG Company Limited,EMEA,IQ114774639
Peninsula Petroleum Ltd,EMEA,IQ52001840
Unipec UK Co. Limited,EMEA,IQ5606910
Sinergy,EMEA,IQ5467519
"Galp Energia Espana, S.A.U.",EMEA,IQ5490278
"Mitsubishi Shoji Sekiyu Co., Ltd.",APAC,IQ5467873
"Sinochem International Oil (London) Co., Ltd.",EMEA,IQ5467278
Eneos Globe Corporation,APAC,IQ27408365
ORLEN Energy Trading GmbH,EMEA,IQ208633316
"Disa Corporación Petrolífera, S.A.",EMEA,IQ2042465
Greenergy Fuels Limited,EMEA,IQ11901379
Maersk Product Tankers A/S,EMEA,IQ560249005
Snam Rete Gas S.p.A.,EMEA,IQ234514333
Å Energi Vannkraft AS,EMEA,IQ22686928
ArcelorMittal Energy S.C.A.,EMEA,IQ253019298
China Resources New Energy Holdings Company Limited,APAC,IQ1935210277
Compagnia Valdostana delle Acque - Compagnie Valdôtaine des Eaux S.p.A.,EMEA,IQ22831239
"EDP - Gestão da Produção de Energia, S.A.",EMEA,IQ12828932
Hafslund Eco Vannkraft AS,EMEA,IQ22685999
Hydro Dolomiti Energia S.r.l.,EMEA,IQ38968368
Kraftwerke Mainz-Wiesbaden AG,EMEA,IQ5503780
RWE Renewables UK Swindon Limited,EMEA,IQ4941582
ScottishPower Renewables (UK) Limited,EMEA,IQ60884229
SSE Generation Limited,EMEA,IQ22636981
Statkraft Energi AS,EMEA,IQ26442978
Statkraft Markets GmbH,EMEA,IQ22516073
Vattenfall Wasserkraft GmbH,EMEA,IQ593210976
VERBUND Hydro Power GmbH,EMEA,IQ5504376
ENERPARC AG,EMEA,IQ59048242
Energia Customer Solutions Limited,EMEA,IQ22745385
"FACTOR ENERGIA, S.A.",EMEA,IQ36735449
RWE Renewables UK Limited,EMEA,IQ100850112
LINZ STROM GAS WÄRME GmbH für Energiedienstleistungen und Telekommunikation,EMEA,IQ5556187
TIWAG-Tiroler Wasserkraft AG,EMEA,IQ5503648
Städtische Werke Aktiengesellschaft,EMEA,IQ5533863
Stadtwerke Heidelberg Energie GmbH,EMEA,IQ54264742
SSE Airtricity Limited,EMEA,IQ254474331
Uniper France Energy Solutions S.A.S,EMEA,IQ99261513
IWATE COOP,APAC,IQ528882710
Stadtwerke Tübingen GmbH,EMEA,IQ5722984
Ecotricity Group Limited,EMEA,IQ45764412
Ecotricity Limited,EMEA,IQ111665084
LichtBlick SE,EMEA,IQ27219971
"Oita Cooperative Thermal Power Co.,Inc.",APAC,IQ5606832
Tokyo Power Technology Ltd.,APAC,IQ5534663
VSE Aktiengesellschaft,EMEA,IQ1436946
"Kyuden Mirai Energy Company, Incorporated",APAC,IQ311216834
"Energy Advance CO.,LTD.",APAC,IQ22686393
Kashima Kyodo Electric Power Co.,APAC,IQ5533634
Renewable Energy Systems Holdings Ltd.,EMEA,IQ5479302
"Mitsuuroko Green Energy Co., Ltd",APAC,IQ47274981
EDP Energia S.A.,EMEA,IQ22830983
Ørsted Wind Power A/S,EMEA,IQ592238390
A2A Ambiente Spa,EMEA,IQ5461927
Enel Produzione S.p.A.,EMEA,IQ5465073
ENGIE Deutschland AG,EMEA,IQ5557681
Octopus Energy Limited,EMEA,IQ541457720
UPM Energy Oy,EMEA,IQ424880024
Stockholm Exergi AB,EMEA,IQ5521178
EDF Luminus n.v.,EMEA,IQ1216251
Private Oil Holdings Oman Limited,EMEA,IQ5874503
A/S Norske Shell,EMEA,IQ4469004
"Abu Dhabi Oil Co., Ltd.",APAC,IQ5886394
Bg Karachaganak Limited,EMEA,IQ22783718
BP (Abu Dhabi) Limited,EMEA,IQ5872288
BP Exploration (Azerbaijan) Limited,EMEA,IQ47552393
BP Global Investments Limited,EMEA,IQ5480083
ConocoPhillips Skandinavia AS,EMEA,IQ22515711
Eneos Xplora Berau Limited,APAC,IQ109468535
Eni Angola S.p.A.,EMEA,IQ45826402
Eni ULX Limited,EMEA,IQ5881730
Equinor Angola Block 17 As,EMEA,IQ22638939
Esso Exploration and Production UK Limited,EMEA,IQ5476563
Inpex Idemitsu Norge AS,EMEA,IQ22596165
Ithaca (NE) E&P Limited,EMEA,IQ331725110
Lundin Energy Norway AS,EMEA,IQ45820278
Mozambique Rovuma Venture S.p.A.,EMEA,IQ112706295
NEO Energy Petroleum Limited,EMEA,IQ182168554
Neptune Energy Norge AS,EMEA,IQ23036482
Noreco Oil Denmark A/S,EMEA,IQ991894
OMV (Norge) AS,EMEA,IQ53002065
ORLEN Upstream Norway AS,EMEA,IQ46674802
Perenco Overseas Holdings Limited,EMEA,IQ263485366
Perenco UK Ltd.,EMEA,IQ22933010
Premier Oil UK Limited,EMEA,IQ23019821
Repsol Exploracion Peru Sa,EMEA,IQ641543850
Total Austral S.A.,EMEA,IQ5554752
TotalEnergies E&P North Sea UK Limited,EMEA,IQ5525051
Totalenergies Ep Danmark A/S,EMEA,IQ10917284
Totalenergies Ep Kazakhstan,EMEA,IQ227936279
TAQA Bratani Limited,EMEA,IQ41390183
Dana Petroleum (E&P) Limited,EMEA,IQ20343001
Repsol Norge AS,EMEA,IQ105666423
Cairn Energy Hydrocarbons Limited,EMEA,IQ62386280
RWE Dea UK Holdings Limited,EMEA,IQ434779
Chrysaor Limited,EMEA,IQ532743661
"Saisan Co.,Ltd.",APAC,IQ5528935
BP Exploration (Alpha) Limited,EMEA,IQ22798813
"TOMOE SHOKAI Co., Ltd.",APAC,IQ6457406
Beb Erdgas Und ErdÖL GmbH & Co. Kg,EMEA,IQ5470830
"Toho Liquefied Gas Co., Ltd.",APAC,IQ5908787
Shell Erdgas Marketing GmbH & Co. Kg.,EMEA,IQ30995877
Maurel & Prom Trading,EMEA,IQ691580666
NEO Energy Resources UK Limited,EMEA,IQ5476104
Britoil Limited,EMEA,IQ5476295
BP Exploration (Delta) Limited,EMEA,IQ46237233
Mobil Erdgas-Erdöl GmbH,EMEA,IQ5479786
Lubricants UK Ltd.,EMEA,IQ5885217
"Repsol LNG Holding, S.A.",EMEA,IQ37255114
Pluspetrol Resources Corporation B.V.,EMEA,IQ8174863
Corona Gas Management Ltd,EMEA,IQ22848441
BG International Limited,EMEA,IQ766339
JET Energy Trading GmbH,EMEA,IQ49416716
EnQuest Heather Limited,EMEA,IQ27164532
PRIO Luxembourg Holding S.à r.l.,EMEA,IQ636207158
The Attock Oil Company Limited,EMEA,IQ5505503
Ithaca SP E&P Limited,EMEA,IQ26051686
Esso Norge AS,EMEA,IQ22510882
"Moeve Trading, S.A.U.",EMEA,IQ278505063
Auchan Energies SNC,EMEA,IQ5472861
TOTAL Outre-Mer S.A.,EMEA,IQ5875510
SEFE LNG LIMITED,EMEA,IQ100144226
Shell Global LNG Limited,EMEA,IQ47133901
BP Exploration Operating Company Limited,EMEA,IQ5466914
Vitol Services Limited,EMEA,IQ46422226
Société des Pétroles Shell SAS,EMEA,IQ5465317
NEO NEXT+ Energy Limited,EMEA,IQ320697606
Equinor UK Limited,EMEA,IQ5467417
Spirit Energy Limited,EMEA,IQ550034524
Halliburton AS,EMEA,IQ24548749
Occidental Of Algeria Llc,EMEA,IQ374674013
Saipem Limited,EMEA,IQ224596212
Total Glng Australia,EMEA,IQ333234944
Vitol Broking Limited,EMEA,IQ47233423
Technip UK Ltd.,EMEA,IQ5498518
Subsea 7 International Contracting Limited,EMEA,IQ47198713
Halliburton Manufacturing and Services Limited,EMEA,IQ5542668
TechnipFMC,EMEA,IQ51881850
GE OIL & GAS UK LIMITED,EMEA,IQ22653673
Saipem (Portugal) Comércio Marítimo Sociedade Unipessoal Lda.,EMEA,IQ27146193
FMC Kongsberg Subsea AS,EMEA,IQ2254303
Aker Kvaerner Subsea AS,EMEA,IQ25317661
Nuovo Pignone S.r.l.,EMEA,IQ223860678
Baker Hughes INTEQ GmbH,EMEA,IQ5928140
Schlumberger Norge AS,EMEA,IQ22685994
Gold-Commodities -Forex Nv,EMEA,IQ217583605
Sempsa Joyeria Plateria Sa,EMEA,IQ5533102
Tokuriki Honten Co. Ltd.,APAC,IQ5508493
Italpreziosi S.p.A.,EMEA,IQ5567124
Andel A.m.b.a.,EMEA,IQ22828124
Diehl Stiftung & Co. KG,EMEA,IQ28325398
Lamberti S.p.A.,EMEA,IQ5579577
Nadara Limited,EMEA,IQ543761740
"MaxamCorp Holding, S.L.",EMEA,IQ678835
Illumia S.p.A.,EMEA,IQ47195908
KERAKOLL S.p.a.,EMEA,IQ5690006
Viiv Healthcare Uk (No.3) Limited,EMEA,IQ320614471
Boehringer Ingelheim International GmbH,EMEA,IQ6428883
Bristol-Myers Squibb S.r.l.,EMEA,IQ5875646
Ferrer Internacional S.A.,EMEA,IQ274732417
GlaxoSmithKline S.p.A.,EMEA,IQ22515355
Sanofi Pasteur MSD SNC,EMEA,IQ22367948
Takeda Manufacturing Austria AG,EMEA,IQ5126408
"Teva Pharma, S.L.U.",EMEA,IQ58965131
GW Pharma Limited,EMEA,IQ226977256
Indivior UK Limited,EMEA,IQ225588095
ratiopharm GmbH,EMEA,IQ5497974
Merck Santé S.A.S.,EMEA,IQ5495673
Allergan Industrie S.A.S.,EMEA,IQ46538635
MSD Pharma GmbH,EMEA,IQ321389479
Bayer Oy,EMEA,IQ34862716
Frosst Iberica S.A.,EMEA,IQ30488989
AbbVie Srl,EMEA,IQ225000371
Infarco S.A.,EMEA,IQ828065
"Laboratorios Cinfa, S.A.",EMEA,IQ828060
Nycomed Austria GmbH,EMEA,IQ5547343
Fresenius Kabi Austria GmbH,EMEA,IQ5687192
Bionorica SE,EMEA,IQ23035873
Laboratoires Théa S.A.S.,EMEA,IQ1676948
"Shionogi Pharma Co., Ltd.",APAC,IQ686432990
Astellas Pharma GmbH,EMEA,IQ25254211
BSP Pharmaceuticals S.r.l.,EMEA,IQ47070820
GlaxoSmithKline Intellectual Property (No.2) Limited,EMEA,IQ257087005
Alkermes Pharma Ireland Limited,EMEA,IQ204874086
Patheon Italia S.p.A.,EMEA,IQ1241046
Themis Beteiligungs-AG,EMEA,IQ260826478
Biocodex S.A.,EMEA,IQ5390118
Ceva Sante Animale,EMEA,IQ135579
"KM Biologics Co., Ltd.",APAC,IQ556024670
Olon S.p.A.,EMEA,IQ5566951
"Otsuka Pharmaceutical Factory, Inc.",APAC,IQ5489573
Asahi Kasei Pharma Corporation,APAC,IQ22339415
Patheon UK Limited,EMEA,IQ38990251
Zoetis Belgium S.A.,EMEA,IQ38682175
Merial S.A.S.,EMEA,IQ5498761
Bausch Health Ireland Limited,EMEA,IQ595063151
ACS Dobfar S.p.A.,EMEA,IQ5075474
"Taiho Pharmaceutical Co., Ltd.",APAC,IQ3368209
Glaxosmithkline Biologicals S.A.,EMEA,IQ5491788
Pfizer Manufacturing Belgium NV,EMEA,IQ6463058
Alexion Pharma International Operations Unlimited Company,EMEA,IQ253007588
UCB Pharma S.A.,EMEA,IQ5630421
BioMarin International Limited,EMEA,IQ283760048
"Otsuka Pharmaceutical Co., Ltd.",APAC,IQ1441090
Swords Laboratories Unlimited Company,EMEA,IQ5478854
Sanofi Pasteur SA,EMEA,IQ1063732
Jazz Pharmaceuticals Ireland Limited,EMEA,IQ257147994
Kyoritsu Seiyaku Corporation,APAC,IQ5705851
AbbVie SAS,EMEA,IQ248095868
Sanofi Pasteur Europe,EMEA,IQ593221263
"AbbVie Farmacéutica, S.L.U.",EMEA,IQ233992639
"Maruishi Pharmaceutical Co.,Ltd.",APAC,IQ6462365
Novartis Pharmaceuticals UK Limited,EMEA,IQ5885417
Bayer S.p.A.,EMEA,IQ890329
Teva UK Ltd,EMEA,IQ20685919
"Sato Pharmaceutical Co., Ltd.",APAC,IQ5524156
medac Gesellschaft für klinische Spezialpräparate mbH,EMEA,IQ13576012
A. Menarini Farmaceutica Internazionale Srl (Operating Subsidiary),EMEA,IQ47275467
"Elanco Valquimica, S.A.",EMEA,IQ23221262
Bayer Pharma SAS,EMEA,IQ1916951
"Pfizer, S.L.U.",EMEA,IQ5515850
"Grupo Ferrer Internacional, S.A.",EMEA,IQ7902175
"Nihon Generic Co., Ltd.",APAC,IQ34231958
Roche S.p.A.,EMEA,IQ5490289
Takeda Italia S.p.A.,EMEA,IQ5755013
Takeda UK Limited,EMEA,IQ24179038
Glaxo Operations UK Limited,EMEA,IQ5874593
"Nippon Zenyaku Kogyo Co.,Ltd.",APAC,IQ5631782
Bracco Imaging S.p.A.,EMEA,IQ22637736
Sandoz S.A.S.,EMEA,IQ7778910
"Biogaran, S.A.S",EMEA,IQ22727951
Merck Sharp & Dohme (Italia) S.p.A.,EMEA,IQ22562363
Aisei Pharmacy Co. Ltd.,APAC,IQ622950600
"Sanwa Kagaku Kenkyusho Co., Ltd.",APAC,IQ5532758
Merck Sharp & Dohme (UK) Limited,EMEA,IQ22547731
"Lilly, S.A.U.",EMEA,IQ869873
Janssen-Cilag NV,EMEA,IQ5580600
GlaxoSmithKline UK Limited,EMEA,IQ22512384
Laboratoire GlaxoSmithKline SAS,EMEA,IQ5468284
"Boehringer Ingelheim España, SA",EMEA,IQ5538738
Novo Nordisk Pharma GmbH,EMEA,IQ5886202
"Gilead Sciences, S.L.",EMEA,IQ28506208
Pfizer S.R.L.,EMEA,IQ315255803
"Roche Farma, S.A.",EMEA,IQ5531845
Vertex Pharmaceuticals (Germany) GmbH,EMEA,IQ216368459
Janssen-Cilag S.p.A.,EMEA,IQ5516246
LILLY France SAS,EMEA,IQ5478820
Sanofi-aventis SA,EMEA,IQ5533443
"Janssen-Cilag, S.A.",EMEA,IQ6464321
A. Nattermann & Cie. Gesellschaft Mit Beschränkter Haftung,EMEA,IQ22816617
Adisseo France SAS,EMEA,IQ863968
Pfizer Pharma GmbH,EMEA,IQ38699401
Merckle GmbH,EMEA,IQ687124
Janssen-Cilag S.A.S.,EMEA,IQ35511132
"Boehringer Ingelheim Seiyaku Co., Ltd.",APAC,IQ29602166
"Novartis Farmacéutica, SA",EMEA,IQ5522456
Merck Serono S.p.A.,EMEA,IQ5908694
Novartis Farma S.p.A.,EMEA,IQ5492907
Sanofi S.p.A.,EMEA,IQ22533880
Haleon UK Trading Limited,EMEA,IQ585031260
Hoffmann-La Roche France SAS,EMEA,IQ22452883
Mylan S.A.S.,EMEA,IQ5686083
"Kowa Company, Ltd.",APAC,IQ5475273
Roche Products Limited,EMEA,IQ5502609
Bristol-Myers Squibb Sarl,EMEA,IQ5489027
Pharma Belgium - Belmedis,EMEA,IQ5534179
AstraZeneca GmbH,EMEA,IQ5481704
Astellas Pharma Europe Ltd.,EMEA,IQ5496037
AstraZeneca Dunkerque Production SCS,EMEA,IQ6562082
Bristol-Myers Squibb GmbH & Co. KGaA,EMEA,IQ5492046
Janssen-Cilag GmbH,EMEA,IQ5503872
AstraZeneca UK Limited,EMEA,IQ5467306
Mylan Ireland Limited,EMEA,IQ215579082
"FUJIYAKUHIN Co., Ltd.",APAC,IQ6454383
Gilead Sciences Ireland UC,EMEA,IQ22613423
MSD France SAS,EMEA,IQ163176399
Msd Sharp & Dohme Gesellschaft Mit Beschränkter Haftung,EMEA,IQ5496838
"Nakakita Yakuhin Co., ltd.",APAC,IQ5491620
RB UK Commercial Limited,EMEA,IQ316749204
UCB Biopharma SRL,EMEA,IQ268860629
"Bayer Hispania,S.L.",EMEA,IQ5514551
Vidara Therapeutics Research Limited,EMEA,IQ208548229
GlaxoSmithKline Intellectual Property Development Limited,EMEA,IQ269686058
Merck Sharp & Dohme de España S.A.,EMEA,IQ5522913
Seqirus UK Limited,EMEA,IQ311024647
Berlin-Chemie AG,EMEA,IQ5531976
Janssen Pharmaceutica NV,EMEA,IQ5476860
Janssen-Cilag Limited,EMEA,IQ5532799
AstraZeneca France SAS,EMEA,IQ6561996
GlaxoSmithKline S.A.,EMEA,IQ22546705
LEO Pharma A/S,EMEA,IQ5497975
West Pharmaceutical Services Deutschland GmbH & Co. KG,EMEA,IQ5774637
Transitions Optical Limited,EMEA,IQ26442829
Essilor International SAS,EMEA,IQ112217021
"Nippon Becton Dickinson Company, Ltd.",APAC,IQ5545901
Johnson & Johnson Medical Limited,EMEA,IQ6464540
Carl Zeiss Vision International GmbH,EMEA,IQ46329086
Luxottica S.r.l.,EMEA,IQ22534279
Abena A/S,EMEA,IQ5553456
Johnson & Johnson Vision Care (Ireland),EMEA,IQ5579680
"kyushu-toho Co.,Ltd.",APAC,IQ5510539
"MP AGRO CO.,LTD.",APAC,IQ5457865
"Novo Nordisk Pharma, S.a.",EMEA,IQ6478284
Pfizer Export B.V.,EMEA,IQ410470664
"Nabelin Co., Ltd.",APAC,IQ5492349
"Olympus Medical Science Sales CO., LTD.",APAC,IQ5546096
SAYWELL Inc.,APAC,IQ156506775
Boots Retail (Ireland) Limited,EMEA,IQ39147279
Centravet,EMEA,IQ5582695
OTC Direct Limited,EMEA,IQ5723218
"Hitachi Medical Computer Systems,Inc.",APAC,IQ30563359
Nupharm Limited,EMEA,IQ111400629
Mawdsleys Group Investments Limited,EMEA,IQ141388967
"Ohyama Company ,Ltd.",APAC,IQ432091935
"Sasaki Co.,Ltd.",APAC,IQ5534196
St. Jude Medical Coordination Center,EMEA,IQ59057782
LVMH Iberia S.L.,EMEA,IQ26605178
"Konica Minolta Health Care Co., Ltd.",APAC,IQ5522058
"GREEN HOSPITAL SUPPLY, INC.",APAC,IQ144485114
Takeda France Sas,EMEA,IQ280084748
"AstraZeneca Farmacéutica Spain, S.A.",EMEA,IQ5603336
Novo Nordisk Spa,EMEA,IQ6477108
Roche Diagnostics Deutschland GmbH,EMEA,IQ224642899
Norsk Medisinaldepot AS,EMEA,IQ22548195
Eisai Europe Limited,EMEA,IQ35041410
Mm Corporation,APAC,IQ5529132
Gilead Sciences GmbH,EMEA,IQ34431391
Stryker UK Limited,EMEA,IQ5647590
Amgen GmbH,EMEA,IQ29324784
Siemens Japan K.K.,APAC,IQ5524160
AAH Pharmaceuticals Ltd.,EMEA,IQ7245939
GlaxoSmithKline Export Limited,EMEA,IQ5467355
Herba Chemosan Apotheker-AG,EMEA,IQ5875078
Novo Nordisk Ltd,EMEA,IQ23006630
Allergan Pharmaceuticals International Ltd.,EMEA,IQ249821406
Continental Pharmaceutique SCS,EMEA,IQ5585985
Novo Nordisk,EMEA,IQ5539229
Johnson & Johnson Medical S.p.A.,EMEA,IQ26809800
Endo Ventures Limited,EMEA,IQ262624012
Planetpharma,EMEA,IQ22759563
"FUJIFILM Medical Co., Ltd.",APAC,IQ5491044
AstraZeneca S.p.A.,EMEA,IQ61340855
Co.Fi.Mo SpA,EMEA,IQ9588514
"Philips Electronics Japan, Ltd.",APAC,IQ5570468
Orifarm Supply A/S,EMEA,IQ46987478
Nomeco A/S,EMEA,IQ5481749
Bgp Products Srl,EMEA,IQ412383339
Pfizer (S.A.S.),EMEA,IQ22515959
Abbott Laboratories S.A.,EMEA,IQ5554504
"Takeyama Co., Ltd.",APAC,IQ99319672
"YAMASHITA MEDICAL INSTRUMENTS Co., Ltd.",APAC,IQ534010229
National Veterinary Services Limited,EMEA,IQ11733920
"Nakazawa Ujike Pharmaceutical Co.,Ltd.",APAC,IQ22614404
Sanshodoh Corporation.,APAC,IQ5565533
VWR International BVBA,EMEA,IQ46298149
Noweda Pharma-Handels-Gesellschaft Mit Beschränkter Haftung,EMEA,IQ5538133
"Yonyaku Co., Ltd.",APAC,IQ5504096
Sanki Corporation,APAC,IQ5491339
"Meisho Co.,Ltd.",APAC,IQ6632198
Alliance Healthcare Norge AS,EMEA,IQ2240116
"Masuda Medical Instruments Co., Ltd.",APAC,IQ5630293
Shikoku Alfresa Corporation,APAC,IQ30833247
"Jovy, Co., Ltd.",APAC,IQ5720232
Bestway Pharmacy NDC Limited,EMEA,IQ5100942
"Kishiya,Inc",APAC,IQ5580010
"Konishi Medical Instruments Co.,Ltd.",APAC,IQ5547335
So.Farma.Morra S.p.a.,EMEA,IQ22580410
"Kawanishi Co., Ltd.",APAC,IQ22771871
Alcyon France SA,EMEA,IQ26443142
"Ishiguro Medical System Co., Ltd.",APAC,IQ5846614
"CS Yakuhin Co., Ltd.",APAC,IQ30998964
"INNOMEDICS Medical Instruments, Inc.",APAC,IQ22771800
"Sunmedix Co,. Ltd.",APAC,IQ5632842
"Finese Co., Ltd.",APAC,IQ5532001
Laxmi BNS Holdings Limited,EMEA,IQ145552287
Noweda Arzneimittel AG,EMEA,IQ5525590
Odashima Corporation,APAC,IQ30833151
"I.T.I Co.,Ltd.",APAC,IQ5908929
Unifarm S.p.A.,EMEA,IQ22676320
V.I.M. S.R.L. Vendita Ingrosso Medicinali,EMEA,IQ5567316
"OCP Portugal Produtos Farmacêuticos, S.A.",EMEA,IQ5538989
IWABUCHI YAKUHIN Inc.,APAC,IQ5514526
Laxmico Ltd,EMEA,IQ109532106
"TOMITA Pharmaceutical Co.,Ltd.",APAC,IQ5382578
"Kuribara Medical Instruments Co., Ltd.",APAC,IQ109468174
Federfarma.Co Distribuzione E Servizi In Farmacia S.P.A.,EMEA,IQ46399385
United Drug Wholesale Ltd,EMEA,IQ5886132
Guacci SpA,EMEA,IQ22784383
"Toryusha Co., Ltd.",APAC,IQ5521498
"Alliance Healthcare, S.A.",EMEA,IQ5515871
Cooperativa Esercenti Farmacia scrl,EMEA,IQ5556491
"YAGAMI Co., Ltd.",APAC,IQ5503838
Centre Europeen De Repartition Pharmaceutique Sa,EMEA,IQ5911517
"Kowa Yakuhin Co., Ltd.",APAC,IQ5498805
Northstar Healthcare Limited,EMEA,IQ126902024
"Miyano Medical Instruments Co., Ltd.",APAC,IQ5525266
"Shoyaku Co., Ltd.",APAC,IQ5498802
Farmalvarion S.R.L. Socio Unico,EMEA,IQ272222699
Tjellesen Max Jenne A/S,EMEA,IQ5539201
Richard Kehr GmbH & Co. Kg,EMEA,IQ5304248
Alliance Healthcare (Distribution) Limited,EMEA,IQ6418744
"EVERLTH Co.,Ltd",APAC,IQ5478977
Centre Specialites Pharmaceutiques,EMEA,IQ23006598
AEP GmbH,EMEA,IQ244590895
Hokuyaku Inc.,APAC,IQ314411790
Febelco Cvba,EMEA,IQ22517128
Centaur Services Limited,EMEA,IQ5602787
Unnefar Sociedad Cooperativa,EMEA,IQ118654786
Bida Farma S. Coop. And.,EMEA,IQ531446209
Farvima Medicinali S.P.A.,EMEA,IQ5547391
"Hermandad Farmacéutica del Mediterráneo, Soc. Coop. Resp. Ltda.",EMEA,IQ5502878
"KSK Co., Ltd.",APAC,IQ5473407
PHOENIX Healthcare Distribution Limited,EMEA,IQ5496203
"Panasonic Electric Works AGE-FREE Shops Co., Ltd",APAC,IQ23048339
Comifar Distribuzione S.p.A.,EMEA,IQ5478736
"Reguladora de Compra del Mediterráneo, SA",EMEA,IQ22516747
NOWEDA eG Apothekergenossenschaft,EMEA,IQ5478563
ASTEM inc.,APAC,IQ6436118
Medtronic Italia S.p.A.,EMEA,IQ22728498
Grupo Farmanova Sociedad Cooperativa Andaluza,EMEA,IQ54137183
Unico La Farmacia Dei Farmacisti S.P.A.,EMEA,IQ22517133
Sanacorp Pharmahandel GmbH,EMEA,IQ49589709
Cargill S.r.l.,EMEA,IQ22613819
Ko-Se-Keshohinhambai K.K.,APAC,IQ5875220
Alliance Healthcare Italia Distribuzione Spa,EMEA,IQ22563277
Glaxosmithkline Consumer Trading Services Ltd,EMEA,IQ280552987
Compagnie d'exploitation et de répartition pharmaceutiques de Rouen,EMEA,IQ274033183
Alliance Healthcare Répartition SAS,EMEA,IQ5466961
OCP REPARTITION S.A.S.,EMEA,IQ5466421
ViiV Healthcare Trading Services UK Limited,EMEA,IQ99222098
"Toho Pharmaceutical Co., Ltd.",APAC,IQ141451379
PHOENIX Pharma SE,EMEA,IQ639214281
Pfizer Service Company BVBA,EMEA,IQ38700703
Gilead Sciences S.r.l.,EMEA,IQ23378958
Orifarm Group A/S,EMEA,IQ22687717
Thermo Fisher Scientific (Bremen) GmbH,EMEA,IQ39197126
Summit Pharmaceuticals International Corporation,APAC,IQ13466579
Almac Group Limited,EMEA,IQ32282483
Millipore S.A.S.,EMEA,IQ26443064
Nipro Pharma Corporation,APAC,IQ5663538
PPD Global Ltd.,EMEA,IQ23065437
Creganna-Tactx Medical,EMEA,IQ11968863
LSI Medience Corporation,APAC,IQ5529128
IQVIA Ltd.,EMEA,IQ5567147
Vetter Pharma International GmbH,EMEA,IQ54129527
Fujifilm Diosynth Biotechnologies Denmark Aps,EMEA,IQ29210463
PAREXEL International (IRL) Limited,EMEA,IQ300534325
"Illumina Cambridge, Ltd.",EMEA,IQ268106748
Pierre Fabre Medicament SAS,EMEA,IQ5521624
Whitecross Dental Care Limited,EMEA,IQ128010
"Profesionales de la Medicina y de la Empresa, S.A.",EMEA,IQ61598902
Amgen Technology (Ireland) Unlimited Company,EMEA,IQ598270382
Liberty Medical Services Limited,EMEA,IQ100064122
Total Medication Management Services Ltd,EMEA,IQ209868368
NHS Professionals Ltd,EMEA,IQ83498302
"Fs Uni Management Co., Ltd.",APAC,IQ48896151
Lloyds Pharmacy Clinical Homecare Limited,EMEA,IQ165081
CSL Plasma GmbH,EMEA,IQ45757759
Helse Sør-Øst Rhf,EMEA,IQ49383688
Evangelischer Verbund Ruhr GemeinnÜTzige GmbH,EMEA,IQ245141375
SCIENSUS PHARMA SERVICES LIMITED,EMEA,IQ131457
Novartis Pharma S.A.S.,EMEA,IQ5489568
Praktikertjänst AB,EMEA,IQ4458122
NNE A/S,EMEA,IQ5630588
Halcyon Topco Limited,EMEA,IQ276621614
Siemens Healthcare Limited,EMEA,IQ309044842
Radiometer Medical ApS,EMEA,IQ5663557
Kci Manufacturing Unlimited Company,EMEA,IQ580858956
Baxter Healthcare Limited,EMEA,IQ3661024
Stryker Ireland Limited,EMEA,IQ22655082
GE Healthcare AS,EMEA,IQ22580644
"T.J. Smith and Nephew, Limited",EMEA,IQ5533974
Laerdal Medical AS,EMEA,IQ7008781
Valois SAS,EMEA,IQ8421020
Sarstedt AG & Co. KG,EMEA,IQ22710788
Sekisui Medical Co. Ltd,APAC,IQ1052147
Bard Shannon Limited,EMEA,IQ5532800
GN Hearing A/S,EMEA,IQ22727716
Siemens SAS,EMEA,IQ5554014
Siemens Healthcare SAS,EMEA,IQ303292168
Instrumentation Laboratory Spa,EMEA,IQ283286232
Lohmann & Rauscher International GmbH & Co. KG,EMEA,IQ12787715
Zimmer Biomet G.K.,APAC,IQ6465038
"Medtronic Ibérica, SAU",EMEA,IQ22988010
Abbott France S.A.S.,EMEA,IQ5885890
Planmeca Oy,EMEA,IQ5547181
Medtronic France S.A.S.,EMEA,IQ5921470
Medtronic Limited,EMEA,IQ5827390
